type,segmen,day,amount,saldo_awal,drain_ratio,jam,cluster,is_iqr,is_z,is_iso,anomaly_vote,dist,top_reason,anomali,fraud
CASH_OUT,PAYMENT · nominal kecil,14,301579,301579,1.0,20,4,0,0,0,0,2.82,saldo pengirim tidak konsisten secara logika,0,1
PAYMENT,PAYMENT · nominal kecil,9,2187,0,0.0,12,1,0,0,0,0,1.17,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,17,177074,249852,0.709,21,4,0,0,0,0,2.78,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,17,211170,20598138,0.01,10,0,1,1,0,2,1.43,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,16,331288,0,0.0,15,2,1,1,0,2,1.33,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,6,39795,0,0.0,12,1,0,0,0,0,1.26,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,14,104179,105395,0.988,15,4,0,0,0,0,2.36,saldo pengirim tidak konsisten secara logika,0,0
PAYMENT,PAYMENT · nominal kecil,26,2133,0,0.0,14,1,0,0,0,0,0.95,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,10,260593,10973328,0.024,12,0,1,1,0,2,1.05,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,10,1613517,0,0.0,10,2,1,0,0,1,2.17,nominal transaksi sangat ekstrem,0,0
TRANSFER,CASH_OUT · nominal besar,10,2450270,0,0.0,15,2,1,1,0,2,1.98,nominal transaksi sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,13,3272,0,0.0,13,1,0,0,0,0,2.26,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,14,399474,0,0.0,10,2,1,0,0,1,1.4,saldo tujuan sangat ekstrem,0,0
CASH_OUT,PAYMENT · nominal kecil,25,1592602,1592602,1.0,18,4,1,0,0,1,3.53,nominal transaksi sangat ekstrem,0,1
CASH_OUT,CASH_OUT · nominal besar,9,244636,0,0.0,13,2,0,0,0,0,0.7,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,1,186312,61670,3.021,20,0,1,0,0,1,2.31,saldo tujuan sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,14,115288,7782341,0.015,19,0,1,0,0,1,0.98,saldo awal pengirim sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,2,29747,12389,2.401,12,3,0,0,0,0,2.1,saldo pengirim tidak konsisten secara logika,0,0
CASH_IN,CASH_IN · nominal sedang,6,165279,11547010,0.014,19,0,1,1,0,2,1.1,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_IN · nominal sedang,10,73063,28369,2.575,11,0,1,0,0,1,1.93,saldo tujuan tidak konsisten secara logika,0,0
PAYMENT,CASH_OUT · nominal besar,8,5574,520,10.0,18,3,1,0,0,1,2.86,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,22,718351,718351,1.0,8,4,1,0,0,1,3.2,nominal transaksi sangat ekstrem,0,1
CASH_IN,CASH_IN · nominal sedang,11,14637,17757524,0.001,17,0,1,1,0,2,1.4,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,16,142051,0,0.0,9,2,0,0,0,0,1.5,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,8,417066,10766,10.0,9,3,1,0,0,1,1.85,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,2,280281,9883073,0.028,15,0,1,1,0,2,0.76,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,10,296678,0,0.0,20,2,1,1,0,2,1.64,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,1,15630,394154,0.04,13,4,0,0,0,0,0.85,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_OUT · nominal besar,1,149519,10592235,0.014,19,3,1,1,0,2,3.89,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,13,26502530,0,0.0,13,2,1,1,0,2,3.33,nominal transaksi sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,5,2694857,2694857,1.0,20,0,1,1,1,3,4.0,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,PAYMENT · nominal kecil,3,175329,175329,1.0,21,4,0,0,0,0,2.71,saldo pengirim tidak konsisten secara logika,0,1
TRANSFER,CASH_IN · nominal sedang,15,658637,658637,1.0,1,0,1,0,1,2,4.85,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,1,216492,51455,4.207,10,3,1,0,0,1,2.65,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,12,172573,30629,5.634,13,3,0,0,0,0,1.03,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,15,2495027,0,0.0,12,2,1,1,0,2,2.17,saldo tujuan sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,14,350993,37816,9.282,11,0,1,1,0,2,2.78,saldo tujuan sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,13,178251,0,0.0,13,2,0,0,0,0,1.24,saldo tujuan sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,11,67101,4786238,0.014,14,0,1,0,0,1,0.56,saldo awal pengirim sangat ekstrem,0,0
TRANSFER,CASH_OUT · nominal besar,6,410731,1041,10.0,18,3,1,0,1,2,2.98,menguras hampir seluruh saldo,1,0
CASH_IN,CASH_IN · nominal sedang,14,58402,3082210,0.019,17,0,1,0,0,1,0.61,saldo awal pengirim sangat ekstrem,0,0
TRANSFER,CASH_OUT · nominal besar,12,30069050,0,0.0,18,2,1,1,0,2,3.39,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,7,42504,24546578,0.002,20,0,1,1,0,2,1.36,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,30,371450,371450,1.0,22,4,0,0,0,0,2.99,saldo pengirim tidak konsisten secara logika,0,1
TRANSFER,CASH_IN · nominal sedang,12,4452001,4452001,1.0,21,0,1,1,1,3,4.22,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,7,63923,0,0.0,11,2,1,0,0,1,2.26,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,17,55247,55247,1.0,14,4,1,0,0,1,2.54,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,CASH_OUT · nominal besar,11,24109,0,0.0,10,2,1,0,0,1,2.67,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,2,1469724,68,10.0,14,3,1,0,1,2,3.32,menguras hampir seluruh saldo,1,0
CASH_OUT,CASH_OUT · nominal besar,1,391044,0,0.0,7,2,1,1,0,2,3.28,saldo tujuan tidak konsisten secara logika,1,0
PAYMENT,PAYMENT · nominal kecil,7,10215,10484,0.974,20,4,0,0,0,0,1.19,saldo pengirim tidak konsisten secara logika,0,0
TRANSFER,PAYMENT · nominal kecil,17,495774,495774,1.0,7,4,1,0,1,2,3.96,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,PAYMENT · nominal kecil,22,160187,160187,1.0,19,4,1,0,0,1,3.03,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,CASH_OUT · nominal besar,10,201747,76074,2.652,13,3,1,0,0,1,1.87,saldo tujuan sangat ekstrem,0,0
TRANSFER,CASH_OUT · nominal besar,6,1107135,0,0.0,15,2,1,0,0,1,1.61,nominal transaksi sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,17,93878,16677186,0.006,11,0,1,1,0,2,1.14,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,27,70669,70669,1.0,20,4,0,0,0,0,2.59,saldo pengirim tidak konsisten secara logika,0,1
PAYMENT,PAYMENT · nominal kecil,14,1594,7290,0.219,0,4,0,0,0,0,3.78,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,14,37006,0,0.0,16,1,0,0,0,0,0.98,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,15,427376,11335,10.0,15,3,1,0,0,1,1.04,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,14,17208,17208,1.0,21,4,0,0,0,0,1.78,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,CASH_OUT · nominal besar,9,8376,0,0.0,21,2,0,0,0,0,2.18,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,14,4726780,0,0.0,18,2,1,1,0,2,2.4,nominal transaksi sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,16,19741,0,0.0,10,1,0,0,0,0,1.38,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,10,112585,0,0.0,14,2,0,0,0,0,0.53,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,9,15172,30591,0.496,20,4,0,0,0,0,1.17,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,30,257644,257644,1.0,3,4,0,0,0,0,3.63,saldo pengirim tidak konsisten secara logika,0,1
TRANSFER,PAYMENT · nominal kecil,31,156692,156692,1.0,19,4,1,0,0,1,3.02,saldo pengirim tidak konsisten secara logika,0,1
PAYMENT,PAYMENT · nominal kecil,2,17719,11767,1.506,10,1,0,0,0,0,2.04,saldo tujuan sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,8,11311,24111596,0.0,15,0,1,1,0,2,1.52,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,1,199753,9652255,0.021,15,0,1,1,0,2,0.58,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,10,546210,21456,10.0,12,3,1,0,0,1,1.85,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,8,147701,12949173,0.011,21,0,1,1,0,2,1.43,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,7,48796,28019146,0.002,18,0,1,1,0,2,1.1,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,8,12145,0,0.0,22,1,0,0,0,0,1.63,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,13,330563,770,10.0,20,3,1,0,0,1,1.95,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,10,55953,23835248,0.002,16,0,1,1,0,2,0.73,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,15,13774,13774,1.0,17,4,0,0,0,0,2.25,saldo tujuan sangat ekstrem,0,1
TRANSFER,CASH_OUT · nominal besar,17,1974728,0,0.0,12,2,1,0,0,1,2.03,nominal transaksi sangat ekstrem,0,0
CASH_OUT,PAYMENT · nominal kecil,4,38150,38150,1.0,21,4,0,0,0,0,2.21,saldo pengirim tidak konsisten secara logika,0,1
CASH_IN,CASH_IN · nominal sedang,16,176299,5139960,0.034,9,0,1,0,0,1,1.56,saldo awal pengirim sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,25,80787,305007,0.265,20,0,1,0,0,1,1.17,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_OUT · nominal besar,9,209450,9514,10.0,12,3,1,0,0,1,2.62,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_IN · nominal sedang,8,7246962,7246962,1.0,2,0,1,1,1,3,5.18,saldo tujuan tidak konsisten secara logika,1,1
PAYMENT,PAYMENT · nominal kecil,14,18265,0,0.0,10,1,0,0,0,0,1.37,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_OUT · nominal besar,9,499434,24830,10.0,18,3,1,0,0,1,2.71,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,6,148533,2953428,0.05,0,0,1,0,0,1,3.56,saldo awal pengirim sangat ekstrem,0,0
CASH_OUT,PAYMENT · nominal kecil,27,27584,27584,1.0,0,4,0,0,0,0,3.84,saldo pengirim tidak konsisten secara logika,0,1
PAYMENT,PAYMENT · nominal kecil,11,22499,0,0.0,15,1,0,0,0,0,0.72,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,8,24627,8905463,0.003,21,0,1,1,0,2,1.75,saldo tujuan sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,12,11023,5727,1.925,20,1,0,0,0,0,2.32,saldo tujuan sangat ekstrem,0,0
CASH_OUT,PAYMENT · nominal kecil,16,231978,231978,1.0,9,4,0,0,0,0,2.61,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,CASH_OUT · nominal besar,8,139534,110457,1.263,14,3,1,0,0,1,2.2,saldo tujuan sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,11,69276,17251700,0.004,19,0,1,1,0,2,1.06,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,14,147671,4478820,0.033,19,0,1,1,0,2,1.09,saldo tujuan sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,25,1016081,1016081,1.0,8,0,1,0,1,2,4.0,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,PAYMENT · nominal kecil,23,82764,82764,1.0,19,4,0,0,0,0,2.28,saldo pengirim tidak konsisten secara logika,0,1
PAYMENT,PAYMENT · nominal kecil,9,2435,22604,0.108,9,4,0,0,0,0,1.77,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_OUT · nominal besar,8,90820,185490,0.49,16,3,1,0,0,1,3.29,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,15,26478,26478,1.0,4,4,1,0,1,2,3.52,saldo pengirim tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,14,26152,7566069,0.003,12,0,1,0,0,1,1.23,saldo awal pengirim sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,13,397448,0,0.0,13,2,0,0,0,0,0.84,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_OUT · nominal besar,7,654474,21430,10.0,10,3,1,0,0,1,3.12,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,6,2008,0,0.0,23,1,0,0,0,0,2.02,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,2,21623,0,0.0,20,2,1,0,0,1,2.71,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,8,123334,0,0.0,18,2,0,0,0,0,0.71,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,13,2671454,0,0.0,12,2,1,1,0,2,2.16,nominal transaksi sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,8,1764326,1764326,1.0,0,0,1,1,1,3,5.15,saldo tujuan tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,15,444571,1023238,0.434,15,0,1,0,0,1,0.91,saldo tujuan tidak konsisten secara logika,0,0
PAYMENT,PAYMENT · nominal kecil,6,10904,0,0.0,11,1,0,0,0,0,1.08,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,10,2075898,0,0.0,23,2,1,1,0,2,2.6,nominal transaksi sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,11,615154,17468,10.0,0,3,1,0,1,2,3.88,menguras hampir seluruh saldo,1,0
CASH_IN,CASH_IN · nominal sedang,2,147599,14847321,0.01,12,0,1,1,0,2,0.95,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,13,2598,233928,0.011,19,4,0,0,0,0,1.19,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,9,133383,0,0.0,12,2,0,0,0,0,1.35,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,6,147371,0,0.0,14,2,0,0,0,0,0.44,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,25,312545,10987684,0.028,13,0,1,1,0,2,0.96,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,25,91304,7099344,0.013,11,0,1,0,0,1,1.09,saldo awal pengirim sangat ekstrem,0,0
CASH_OUT,PAYMENT · nominal kecil,20,563389,563389,1.0,9,4,1,0,0,1,2.98,nominal transaksi sangat ekstrem,0,1
CASH_IN,CASH_IN · nominal sedang,2,416295,105722,3.938,18,0,1,0,0,1,2.32,saldo pengirim tidak konsisten secara logika,0,0
TRANSFER,CASH_IN · nominal sedang,4,2393540,2393540,1.0,22,0,1,1,1,3,4.12,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,11,159652,0,0.0,10,2,0,0,0,0,1.27,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,30,3049754,3049754,1.0,11,3,1,1,0,2,3.8,nominal transaksi sangat ekstrem,1,1
PAYMENT,PAYMENT · nominal kecil,7,1806,56506,0.032,15,4,0,0,0,0,1.04,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,8,13491,0,0.0,18,1,0,0,0,0,0.81,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,15,267153,11902,10.0,10,3,1,0,0,1,1.97,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,6,301708,20187626,0.015,12,0,1,1,0,2,1.15,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,9,2723,7722,0.353,10,4,0,0,0,0,1.58,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,3,881811,881811,1.0,17,4,1,0,0,1,3.13,nominal transaksi sangat ekstrem,0,1
CASH_IN,CASH_IN · nominal sedang,2,148016,21554044,0.007,20,0,1,1,0,2,1.25,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,6,148746,32731,4.544,9,0,1,0,0,1,1.91,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,8,352232,15550208,0.023,15,0,1,1,0,2,0.91,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,12,188442,188442,1.0,10,4,1,0,1,2,3.25,saldo pengirim tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,16,120904,7649402,0.016,19,0,1,0,0,1,0.98,saldo awal pengirim sangat ekstrem,0,0
CASH_IN,CASH_IN · nominal sedang,11,65744,26614548,0.002,9,0,1,1,0,2,1.62,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,2,46205,0,0.0,20,2,0,0,0,0,1.33,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,14,2561523,0,0.0,16,2,1,1,0,2,2.0,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,7,270458,21421742,0.013,9,0,1,1,0,2,1.67,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,12,339083,10656036,0.032,20,0,1,1,0,2,1.38,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,CASH_OUT · nominal besar,8,16927,685,10.0,12,3,1,0,0,1,2.46,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,13,145867,15633897,0.009,21,0,1,1,0,2,1.45,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,25,254565,254565,1.0,3,4,0,0,0,0,4.04,saldo pengirim tidak konsisten secara logika,0,1
CASH_IN,CASH_IN · nominal sedang,6,211486,19993992,0.011,18,0,1,1,0,2,0.95,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,12,28536,0,0.0,13,1,0,0,0,0,0.98,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,16,101433,30052,3.375,19,0,1,1,0,2,1.43,saldo tujuan sangat ekstrem,1,0
CASH_OUT,CASH_OUT · nominal besar,14,412732,29824,10.0,20,3,1,0,0,1,1.54,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,1,67998,11357622,0.006,8,0,1,1,0,2,1.8,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,13,1328,524928,0.003,15,4,1,0,0,1,1.24,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,29,3791,1653,2.294,18,1,0,0,0,0,1.58,saldo pengirim tidak konsisten secara logika,0,0
TRANSFER,CASH_OUT · nominal besar,8,166978,623,10.0,15,3,1,0,0,1,1.89,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_IN · nominal sedang,26,10000000,12542664,0.797,17,0,1,1,1,3,4.3,saldo tujuan tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,13,71797,9716888,0.007,9,0,1,1,0,2,1.55,saldo awal pengirim sangat ekstrem,1,0
CASH_OUT,PAYMENT · nominal kecil,19,227349,227349,1.0,20,4,0,0,0,0,2.71,saldo pengirim tidak konsisten secara logika,0,1
PAYMENT,CASH_OUT · nominal besar,17,59361,959,10.0,9,3,1,0,0,1,2.46,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,15,122501,9035,10.0,13,3,1,0,0,1,1.64,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,9,123591,11584704,0.011,18,0,1,1,0,2,0.79,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,2,190751,4296684,0.044,15,0,1,1,0,2,0.75,saldo tujuan sangat ekstrem,1,0
TRANSFER,PAYMENT · nominal kecil,1,195352,195352,1.0,17,4,1,0,1,2,3.02,saldo pengirim tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,15,25661,41573,0.617,13,0,1,0,0,1,1.18,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,15,219742,6270569,0.035,10,0,1,0,0,1,1.37,saldo awal pengirim sangat ekstrem,0,0
CASH_OUT,CASH_OUT · nominal besar,10,174143,0,0.0,18,2,0,0,0,0,0.73,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,17,259973,15070429,0.017,19,0,1,1,0,2,1.15,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,31,1665335,1665335,1.0,10,0,1,1,1,3,3.93,saldo tujuan tidak konsisten secara logika,1,1
TRANSFER,CASH_OUT · nominal besar,1,108444,0,0.0,1,2,1,0,1,2,4.17,saldo tujuan tidak konsisten secara logika,1,0
CASH_OUT,CASH_OUT · nominal besar,13,77629,8397,9.245,18,3,1,1,0,2,1.53,saldo tujuan sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,14,14007120,391998,10.0,14,3,1,1,0,2,3.23,nominal transaksi sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,9,93068,1175672,0.079,21,0,1,0,0,1,1.36,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,6,132841,13300554,0.01,16,0,1,1,0,2,0.54,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,7,143577,14346055,0.01,11,0,1,1,0,2,1.15,saldo awal pengirim sangat ekstrem,1,0
CASH_IN,CASH_IN · nominal sedang,14,388976,13884218,0.028,14,0,1,1,0,2,1.0,saldo awal pengirim sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,16,17538,0,0.0,19,1,0,0,0,0,1.05,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,25,319356,10829537,0.029,20,0,1,1,0,2,1.36,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,14,5877742,0,0.0,15,2,1,1,0,2,2.43,nominal transaksi sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,15,4071396,0,0.0,11,2,1,1,0,2,2.45,nominal transaksi sangat ekstrem,1,0
TRANSFER,CASH_OUT · nominal besar,27,138417,133138,1.04,20,3,0,0,0,0,2.68,saldo pengirim tidak konsisten secara logika,0,0
CASH_IN,CASH_IN · nominal sedang,7,31513,13165876,0.002,16,0,1,1,0,2,0.96,saldo awal pengirim sangat ekstrem,1,0
TRANSFER,CASH_IN · nominal sedang,24,1235545,1235545,1.0,3,0,1,0,1,2,4.64,saldo tujuan tidak konsisten secara logika,1,1
PAYMENT,PAYMENT · nominal kecil,6,44435,378514,0.117,16,4,0,0,0,0,1.01,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,2,173246,0,0.0,10,2,1,1,0,2,2.71,saldo tujuan tidak konsisten secara logika,1,0
PAYMENT,PAYMENT · nominal kecil,15,14572,0,0.0,10,1,0,0,0,0,1.33,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,8,79111,0,0.0,18,2,0,0,0,0,0.82,menguras hampir seluruh saldo,0,0
TRANSFER,PAYMENT · nominal kecil,29,32935,32935,1.0,19,4,1,0,0,1,2.48,saldo pengirim tidak konsisten secara logika,0,1
CASH_OUT,CASH_OUT · nominal besar,12,153637,16073,9.559,12,3,1,0,0,1,1.67,menguras hampir seluruh saldo,0,0
CASH_IN,CASH_IN · nominal sedang,6,468657,148594,3.154,11,0,1,0,0,1,1.54,saldo tujuan tidak konsisten secara logika,0,0
TRANSFER,PAYMENT · nominal kecil,9,475316,475316,1.0,13,4,1,0,1,2,3.46,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,12,111264,0,0.0,13,2,0,0,0,0,0.67,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,6,57141,405801,0.141,14,4,0,0,0,0,1.18,menguras hampir seluruh saldo,0,0
PAYMENT,PAYMENT · nominal kecil,1,7232,0,0.0,15,1,0,0,0,0,0.43,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,23,2589284,147660,10.0,12,3,1,1,0,2,2.3,nominal transaksi sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,12,5120,20331,0.252,10,4,0,0,0,0,1.43,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,17,189066,0,0.0,15,2,0,0,0,0,0.37,menguras hampir seluruh saldo,0,0
CASH_OUT,CASH_OUT · nominal besar,15,266072,13822,10.0,13,3,1,0,0,1,1.29,menguras hampir seluruh saldo,0,0
TRANSFER,CASH_OUT · nominal besar,9,601489,195133,3.082,9,3,1,1,0,2,2.62,saldo tujuan sangat ekstrem,1,0
PAYMENT,PAYMENT · nominal kecil,22,7742,0,0.0,18,1,0,0,0,0,0.76,menguras hampir seluruh saldo,0,0
CASH_OUT,PAYMENT · nominal kecil,16,489034,489034,1.0,17,4,1,0,0,1,2.51,nominal transaksi sangat ekstrem,0,1
TRANSFER,PAYMENT · nominal kecil,3,157610,157610,1.0,9,4,1,0,1,2,3.28,saldo pengirim tidak konsisten secara logika,1,1
CASH_IN,CASH_IN · nominal sedang,12,392619,0,0.0,0,0,1,0,1,2,4.5,saldo tujuan tidak konsisten secara logika,1,0
TRANSFER,CASH_IN · nominal sedang,30,1722893,1722893,1.0,8,0,1,1,1,3,4.1,saldo tujuan tidak konsisten secara logika,1,1
CASH_OUT,CASH_OUT · nominal besar,10,352076,30101,10.0,10,3,1,0,0,1,1.58,menguras hampir seluruh saldo,0,0
